VKL_NUMMER,Year,Accident_Severity,Parties_Involved,Area_Code,Latitude,Longitude
20210019183,2021,Vehicle Damage,1,WVK0224196163,51.56964904399384,4.771295228706934
20190018271,2019,Vehicle Damage,2,HTT02201810040692,51.5130558302965,4.745060919940552
20190018311,2019,Vehicle Damage,2,HTT02281880150568,51.54705106073845,4.82150052148848
20190018379,2019,Vehicle Damage,3,HTT02311920070023,51.55701032062191,4.82127817951732
20190026542,2019,Vehicle Damage,1,HTT06001200630576,51.61366032834333,4.714782073873664
20210032090,2021,Vehicle Damage,2,WVK0223185004,51.52123745077491,4.762026412358732
20210032099,2021,Vehicle Damage,1,WVK0223203005,51.602965059452664,4.764106111029066
20210032104,2021,Vehicle Damage,3,JTE0225204043,51.60920034641139,4.779887792654479
20210002198,2021,Vehicle Damage,2,JTE0226195025,51.56889261257696,4.784135398275981
20210002855,2021,Vehicle Damage,4,WVK0222199034,51.58361671308531,4.758965538406387
20210006866,2021,Vehicle Damage,3,WVK0224197016,51.57636105650512,4.770261055250682
20210008210,2021,Vehicle Damage,3,HTT06001220190628,51.52839586379882,4.7449287519404955
20210011466,2021,Vehicle Damage,2,WVK0227202126,51.599016879274465,4.791634791426078
20210011475,2021,Vehicle Damage,2,WVK0216200005,51.58738044663203,4.711859574704679
20210011483,2021,Wounded,2,JTE0215200007,51.58901275889393,4.7075059161320185
20210015349,2021,Vehicle Damage,2,JTE0223199189,51.58564738767784,4.763193689211807
20210015352,2021,Vehicle Damage,2,JTE0220202113,51.600309610977845,4.740102632451291
20210015355,2021,Vehicle Damage,3,WVK0222197132,51.57755387000918,4.75665340235433
20210017973,2021,Vehicle Damage,2,WVK0224205056,51.61094866915943,4.767394008960992
20210021791,2021,Vehicle Damage,1,JTE0220198182,51.58250349804188,4.742762943576364
20210021795,2021,Vehicle Damage,2,WVK0226202065,51.59840670449607,4.78780930008233
20210023805,2021,Vehicle Damage,3,WVK0224198035,51.57907381769852,4.772440935252046
20210025418,2021,Vehicle Damage,2,WVK0227197136,51.57573804805732,4.79211557865157
20210025859,2021,Vehicle Damage,3,HTT06001230360550,51.554745759988236,4.844012265836943
20210025863,2021,Vehicle Damage,1,HTT02281880150582,51.53985847867082,4.804951963754143
20210025864,2021,Vehicle Damage,2,WVK0600121427,51.59262094787554,4.784367101579582
20210028342,2021,Vehicle Damage,2,WVK0218192017,51.55378020232206,4.7303028669820355
20210028348,2021,Vehicle Damage,2,WVK0224201073,51.596209987192005,4.777361127069669
20210028349,2021,Vehicle Damage,2,WVK0223199142,51.58630446538413,4.764645081129483
20210028369,2021,Vehicle Damage,2,JTE0224204022,51.60595767846758,4.772358875893334
20190018527,2019,Wounded,3,HTT02281880150575,51.54351475228312,4.813160603778527
20190018612,2019,Vehicle Damage,2,HTT06001215510589,51.53649953525228,4.796369065488663
20190018627,2019,Vehicle Damage,2,HTT06001230250569,51.546689113684934,4.820099194721501
20190018629,2019,Vehicle Damage,3,HTT02311920070025,51.558889149768646,4.8207236309720765
20190027614,2019,Vehicle Damage,4,HTT06001215510591,51.535563962251594,4.793890823152248
20210031069,2021,Vehicle Damage,2,WVK0221199110,51.58425056363871,4.747666521650825
20210031079,2021,Vehicle Damage,2,JTE0228204053,51.60857865035484,4.796969834285091
20210003579,2021,Vehicle Damage,1,WVK0229200048,51.58835058432326,4.808863056387595
20210003581,2021,Vehicle Damage,3,WVK0228195084,51.568110093053775,4.801909677931552
20210003587,2021,Vehicle Damage,2,WVK0219193025,51.56054243683258,4.736003348414538
20210005644,2021,Vehicle Damage,2,JTE0600123689,51.58248413402131,4.733500764107501
20210012146,2021,Vehicle Damage,1,WVK0600377054,51.59005283086878,4.781709544648667
20210014764,2021,Vehicle Damage,2,WVK0229202022,51.60027927250028,4.812748395637418
20210016078,2021,Vehicle Damage,2,JTE0220202119,51.60021202941375,4.739984209127942
20210017363,2021,Vehicle Damage,1,HTT02191770230715,51.49280493168596,4.73934233931078
20210017365,2021,Vehicle Damage,3,JTE0218203207,51.602652938407594,4.728771850982995
20210017370,2021,Vehicle Damage,1,WVK0224205049,51.61442248339922,4.76839761040406
20210017372,2021,Vehicle Damage,1,WVK0231200100,51.59036889122808,4.819118210525496
20210021179,2021,Vehicle Damage,2,JTE0228203160,51.60158166577681,4.801239212805908
20210021180,2021,Vehicle Damage,2,WVK0218206030,51.616381411032435,4.726961307274991
20210021189,2021,Vehicle Damage,2,JTE0600123689,51.58248413402131,4.733500764107501
20210021803,2021,Wounded,1,WVK0227197098,51.57498902684983,4.794903348591764
20210025874,2021,Vehicle Damage,2,WVK0223199149,51.584542197363355,4.761204288155496
20210028576,2021,Vehicle Damage,2,JTE0228200156,51.591156469592065,4.802252012319504
20210028577,2021,Vehicle Damage,2,JTE0228197106,51.57521895797837,4.800893943829079
20210028583,2021,Vehicle Damage,1,JTE0217203209,51.60261743182663,4.720697598173245
20210028589,2021,Vehicle Damage,2,JTE0227202135,51.599465774869174,4.794671299695138
20210028591,2021,Vehicle Damage,2,HTT06004040050719,51.578804204139665,4.717773216009377
20210028592,2021,Vehicle Damage,1,WVK0600387576,51.57433334429841,4.745646125971934
20210028812,2021,Vehicle Damage,2,JTE0224199181,51.586881117061644,4.772301257290492
20210028820,2021,Vehicle Damage,1,HTT06001230360556,51.552861244449225,4.836002878546664
20210028827,2021,Vehicle Damage,2,WVK0229198047,51.58189702323168,4.8155251971809125
20210028828,2021,Vehicle Damage,2,WVK0233198046,51.57974975009262,4.838421916586926
20210028831,2021,Vehicle Damage,4,WVK0225203055,51.60092881516762,4.782253684177051
20210028832,2021,Wounded,3,HTT06001203000722,51.4868692164997,4.735692744405959
20190028953,2019,Vehicle Damage,2,HTT02201810040701,51.50504350009175,4.743860674658263
20210033685,2021,Vehicle Damage,2,WVK0219206024,51.61942376637743,4.733998824097253
20210029622,2021,Vehicle Damage,2,WVK0220202018,51.59763138672054,4.739451786240986
20210002958,2021,Vehicle Damage,1,HTT06001230250566,51.54819219154159,4.823745504271313
20210002966,2021,Vehicle Damage,1,HTT06001204600730,51.574548689309786,4.703283962609191
20210005006,2021,Vehicle Damage,1,HTT06001198820591,51.60099575149166,4.722108369008862
20210006333,2021,Vehicle Damage,2,JTE0233194033,51.56381242262285,4.836654824628367
20210009590,2021,Vehicle Damage,2,JTE0220198048,51.57919927873586,4.738771348762703
20210009594,2021,Vehicle Damage,2,WVK0227202103,51.59959404886871,4.795430331326198
20210012901,2021,Vehicle Damage,1,JTE0220202113,51.600309610977845,4.740102632451291
20210012909,2021,Vehicle Damage,2,JTE0226205073,51.610666302828065,4.7838355525947
20210017415,2021,Wounded,2,WVK0223200024,51.5903419903515,4.764896125778259
20210018685,2021,Vehicle Damage,2,HTT06001218630703,51.50332823427708,4.7432459104660785
20210019935,2021,Vehicle Damage,2,JTE0232196269,51.57235162367179,4.826842685677664
20210020580,2021,Vehicle Damage,2,JTE0216202012,51.600011866052206,4.710776023955263
20210020582,2021,Vehicle Damage,2,JTE0222200084,51.589295405577225,4.7566643640522575
20210020593,2021,Vehicle Damage,2,WVK0218192017,51.55378020232206,4.7303028669820355
20210024632,2021,Vehicle Damage,2,HTT02181950060631,51.56578395071468,4.731340435589977
20210026798,2021,Vehicle Damage,2,WVK0227189017,51.54134292234352,4.795600738156802
20210026800,2021,Vehicle Damage,2,JTE0225196096,51.57214698216383,4.779551919664948
20210026810,2021,Vehicle Damage,2,HTT02211860100597,51.53276830525575,4.786506829179939
20210026811,2021,Vehicle Damage,2,JTE0230202037,51.600160608028816,4.812884911344551
20210028602,2021,Vehicle Damage,2,HTT02281880150565,51.54853176654584,4.8251225580302295
20210028608,2021,Vehicle Damage,2,WVK0217190016,51.54898656856767,4.726608775784424
20210032499,2021,Vehicle Damage,2,JTE0226205073,51.610666302828065,4.7838355525947
20190010721,2019,Vehicle Damage,2,HTT02181970170628,51.56827615166881,4.730209911220711
20210032706,2021,Vehicle Damage,2,HTT06001215580678,51.52570668194865,4.744710991667469
20210032713,2021,Vehicle Damage,2,WVK0232203011,51.6027280822351,4.829236260537518
20210032722,2021,Vehicle Damage,2,WVK0222204013,51.60698676384834,4.7542676232508825
20210032727,2021,Vehicle Damage,2,HTT06001203200633,51.56413153389295,4.732529296286599
20210032729,2021,Vehicle Damage,2,JTE0223199188,51.585778781921654,4.763142376003774
20210032940,2021,Vehicle Damage,2,JTE0226201207,51.59588114762911,4.783647829417782
20210030305,2021,Vehicle Damage,2,WVK0227204153,51.60784663315676,4.7917426431665255
20210030306,2021,Vehicle Damage,2,WVK0229202019,51.6004214853495,4.810392352684749
20210002294,2021,Vehicle Damage,2,HTT06001215510590,51.53602936034616,4.795140686297168
20210003682,2021,Vehicle Damage,1,JTE0220202116,51.60027152382308,4.740238853939817
20210005724,2021,Vehicle Damage,2,JTE0221197047,51.5745553359262,4.746829038262787
20210005727,2021,Vehicle Damage,1,WVK0220204057,51.60711758104237,4.740729746327151
20210007647,2021,Vehicle Damage,2,WVK0600122994,51.59242780838716,4.828980229500419
20210007648,2021,Vehicle Damage,1,WVK0600123821,51.59380695519474,4.822402844347404
20210007655,2021,Vehicle Damage,3,WVK0225204062,51.60985626390215,4.7788215819522
20210008974,2021,Vehicle Damage,3,WVK0227197018,51.57460729415703,4.7949927475068295
20210008975,2021,Vehicle Damage,3,JTE0226204184,51.609404297441,4.787524447585837
20210013612,2021,Vehicle Damage,2,WVK0224201073,51.596209987192005,4.777361127069669
20210013623,2021,Vehicle Damage,3,WVK0227197118,51.576134239254905,4.793417189210783
20210014866,2021,Vehicle Damage,2,JTE0222206080,51.61463374487449,4.755722752119244
20210014872,2021,Vehicle Damage,1,JTE0223200200,51.58994049125609,4.7595158950921235
20210029187,2021,Vehicle Damage,2,WVK0213199007,51.587689365826336,4.700667021338347
20210033128,2021,Vehicle Damage,2,JTE0216203051,51.60154540049327,4.715610988500646
20210033129,2021,Vehicle Damage,2,JTE0220200037,51.590475977269215,4.740484090706558
20210033133,2021,Vehicle Damage,2,JTE0228198033,51.579952064420056,4.800124891566989
20210033136,2021,Vehicle Damage,1,WVK0220197001,51.57707742865061,4.746497328769764
20210032284,2021,Vehicle Damage,2,WVK0218192017,51.55378020232206,4.7303028669820355
20210032285,2021,Vehicle Damage,2,HTT02322010730066,51.59429402721345,4.83157229270498
20210032291,2021,Vehicle Damage,1,WVK0600194238,51.59457079528729,4.818925513132765
20210032292,2021,Vehicle Damage,2,JTE0221206358,51.61485821551564,4.751818219194198
20210033913,2021,Wounded,2,JTE0219200029,51.58853677296406,4.73496123808262
20210033919,2021,Vehicle Damage,2,WVK0600393044,51.591860084151314,4.781378595045111
20210033931,2021,Vehicle Damage,2,JTE0221198048,51.582598347923906,4.745425508877525
20210001653,2021,Vehicle Damage,2,HTT02181970170619,51.57613689331574,4.726731416050716
20210001659,2021,Vehicle Damage,2,WVK0225195023,51.56646690804397,4.780507056219545
20210004449,2021,Vehicle Damage,2,JTE0226201152,51.59364489295269,4.78467518025915
20210005104,2021,Vehicle Damage,2,WVK0230203004,51.604119808331845,4.81748660550461
20210011648,2021,Vehicle Damage,1,JTE0225201076,51.59300416686245,4.779662713175866
20210015514,2021,Vehicle Damage,1,WVK0221201039,51.59338957085522,4.749420684582779
20210015515,2021,Vehicle Damage,2,HTT06001230250562,51.55013646900344,4.828590692854168
20210016807,2021,Vehicle Damage,3,HTT06001230380545,51.55599260018367,4.851150587434263
20210016813,2021,Vehicle Damage,2,WVK0225202172,51.600042807502476,4.77872323026218
20210019411,2021,Vehicle Damage,1,WVK0227200061,51.59126302970309,4.794960557731445
20210003067,2021,Vehicle Damage,1,HTT06001230380545,51.55599260018367,4.851150587434263
20210004456,2021,Vehicle Damage,2,WVK0222208034,51.62493106642286,4.758671499464444
20210006435,2021,Vehicle Damage,1,WVK0227196088,51.57031352212275,4.7919701654142015
20210007067,2021,Vehicle Damage,2,JTE0219195098,51.56531250983321,4.737961961315723
20210009059,2021,Vehicle Damage,2,WVK0219196079,51.56922645707011,4.73545930116676
20210009735,2021,Vehicle Damage,2,WVK0229198030,51.582376688364775,4.812502303330715
20210011651,2021,Vehicle Damage,3,WVK0220187018,51.529196533556394,4.743193664523399
20210021341,2021,Vehicle Damage,2,WVK0227198005,51.5796126520935,4.791780626727228
20210021343,2021,Vehicle Damage,2,JTE0227204208,51.60790302445923,4.791484028626268
20210021345,2021,Vehicle Damage,2,WVK0600397214,51.60490092041284,4.718321735817964
20210021346,2021,Vehicle Damage,2,HTT06001205060720,51.578684430971435,4.715632412035077
20210026058,2021,Vehicle Damage,2,WVK0228201046,51.59392760592517,4.798613875282369
20210029398,2021,Vehicle Damage,2,JTE0227197334,51.57683094893233,4.793645057828102
20210029400,2021,Vehicle Damage,1,JTE0225209006,51.632291579142056,4.776532255263237
20210029866,2021,Wounded,5,HTT06001198820590,51.60186916247689,4.721742166389914
20210029868,2021,Vehicle Damage,2,WVK0226204002,51.60808119621774,4.784203795887863
20210030076,2021,Vehicle Damage,2,HTT06001203150594,51.59838502886815,4.723176558111072
20210030078,2021,Vehicle Damage,1,HTT02311980330057,51.58724538019427,4.825427524109767
20210030079,2021,Vehicle Damage,1,HTT02142110100576,51.61357538305697,4.714534853441605
20210030678,2021,Vehicle Damage,2,WVK0226195071,51.56720170616727,4.78847544961722
20210030684,2021,Vehicle Damage,2,JTE0228201070,51.59336417528532,4.798409255968232
20210030844,2021,Wounded,1,WVK0225199193,51.58662593327306,4.778951548371488
20210030850,2021,Wounded,1,WVK0228199088,51.58417277393171,4.802063517098744
20210001754,2021,Vehicle Damage,3,JTE0222203054,51.60083634166741,4.75763106862708
20210007788,2021,Vehicle Damage,2,JTE0600092485,51.57975606409895,4.731227162642774
20210007794,2021,Vehicle Damage,2,HTT02211860100600,51.531494899015925,4.782695799898138
20210013063,2021,Vehicle Damage,2,JTE0221202049,51.60007315453655,4.748180408210592
20210016244,2021,Vehicle Damage,3,JTE0221199145,51.58328912568082,4.751548607168761
20210017558,2021,Vehicle Damage,1,WVK0224199072,51.58464906252165,4.769587261153108
20210017565,2021,Vehicle Damage,1,WVK0226204109,51.609306362823695,4.783124592308676
20210018179,2021,Vehicle Damage,2,JTE0217202110,51.59955898620111,4.717924319147155
20210018183,2021,Vehicle Damage,2,JTE0220207202,51.622702226439955,4.742139532205447
20210018197,2021,Vehicle Damage,2,WVK0229198030,51.582376688364775,4.812502303330715
20210030277,2021,Vehicle Damage,1,WVK0226200087,51.588237944611265,4.787860133164421
20210030283,2021,Vehicle Damage,2,WVK0217205038,51.613063366596755,4.723026895581598
20210030495,2021,Vehicle Damage,1,WVK0228198011,51.579352789454035,4.798711814999366
20210031282,2021,Vehicle Damage,3,HTT02351920090539,51.55703131059017,4.859460834587908
20190031875,2019,Vehicle Damage,2,HTT02191930120662,51.53871791852244,4.740192591168183
20190032057,2019,Vehicle Damage,2,HTT02211860100602,51.53065861490669,4.7801281512452825
20190032069,2019,Vehicle Damage,2,HTT02322000310062,51.591424699411554,4.828246273225857
20210031515,2021,Vehicle Damage,1,WVK0230203004,51.604119808331845,4.81748660550461
20210031938,2021,Vehicle Damage,2,WVK0220196124,51.57004609397078,4.743374651574759
20210031949,2021,Vehicle Damage,2,WVK0221202039,51.60023561091494,4.753267140976664
20210002489,2021,Vehicle Damage,3,JTE0219199042,51.582791253512276,4.732154292506497
20210003174,2021,Vehicle Damage,2,WVK0600121540,51.57970384531499,4.805533179506318
20210003871,2021,Vehicle Damage,1,WVK0231196015,51.57155576214262,4.817561144474408
20210004575,2021,Vehicle Damage,2,HTT02311920070024,51.557961785250164,4.820905384892549
20210004576,2021,Vehicle Damage,3,JTE0234200092,51.591641876004914,4.840033970306117
20210004577,2021,Vehicle Damage,2,WVK0223199142,51.58630446538413,4.764645081129483
20210005235,2021,Vehicle Damage,1,JTE0228203157,51.60160487509768,4.80098093046823
20210005237,2021,Vehicle Damage,1,WVK0222200004,51.58780623612202,4.754435467258674
20210006509,2021,Vehicle Damage,2,WVK0229198037,51.58167148522825,4.805418469201224
20210007191,2021,Vehicle Damage,1,WVK0230200001,51.58835089494732,4.817017893319476
20210007824,2021,Vehicle Damage,2,WVK0224202066,51.59927655774845,4.769168069492478
20210008488,2021,Vehicle Damage,1,WVK0232204018,51.609633730217574,4.828832833912095
20210008489,2021,Vehicle Damage,2,WVK0215197012,51.57531748461605,4.7088537114077935
20210009828,2021,Vehicle Damage,2,JTE0232205009,51.61316487010887,4.824532904147828
20210011774,2021,Vehicle Damage,1,WVK0221204090,51.60658095177326,4.746576583049537
20210015664,2021,Vehicle Damage,2,WVK0223196060,51.57185437268647,4.7686499564092895
20210020130,2021,Vehicle Damage,2,WVK0222198152,51.58030947276523,4.7547658235962365
20210022044,2021,Vehicle Damage,2,WVK0224206022,51.61374720598378,4.773372623607909
20190021383,2019,Vehicle Damage,1,HTT06001231240538,51.55743912739211,4.860947582232336
20210032921,2021,Vehicle Damage,3,WVK0220202040,51.599482839633886,4.744177873062353
20210001153,2021,Vehicle Damage,1,HTT06001203150601,51.59210402935761,4.723833864573346
20210001157,2021,Vehicle Damage,2,WVK0223200128,51.58860405500361,4.764238553789766
20210007194,2021,Vehicle Damage,1,HTT06001230270023,51.556799236042906,4.819315097476552
20210007199,2021,Vehicle Damage,2,WVK0226196120,51.575581583968926,4.787994061011474
20210009209,2021,Vehicle Damage,2,JTE0223200200,51.58994049125609,4.7595158950921235
20210009829,2021,Vehicle Damage,2,JTE0219195098,51.56531250983321,4.737961961315723
20210009830,2021,Vehicle Damage,3,JTE0225199207,51.5866388374912,4.7790044181520965
20210009832,2021,Vehicle Damage,2,JTE0223202018,51.5969375820499,4.764834671269859
20210009833,2021,Vehicle Damage,1,WVK0222201011,51.59454270452376,4.756634654536763
20210011129,2021,Vehicle Damage,2,HTT06001200630550,51.635093087816266,4.699794340053903
20210012460,2021,Wounded,2,WVK0224202010,51.59725810411681,4.772254580362231
20200090851,2020,Vehicle Damage,3,JTE0226198056,51.580710822069946,4.784692483624717
20200090854,2020,Vehicle Damage,2,JTE0227204123,51.60705923832521,4.789015822395678
20200090865,2020,Wounded,2,WVK0218198069,51.5821371484887,4.730697852624658
20200093992,2020,Vehicle Damage,2,JTE0221199039,51.58660792779265,4.751336256585337
20200093995,2020,Vehicle Damage,3,HTT02271880160591,51.53529415115033,4.794159474953537
20200095490,2020,Wounded,2,JTE0233193057,51.558244293318275,4.838349250697777
20200095491,2020,Wounded,2,JTE0229200182,51.5900756829218,4.806218798761312
20200095505,2020,Vehicle Damage,2,WVK0219195064,51.56681926551408,4.733985961107022
20200096225,2020,Vehicle Damage,2,JTE0228200140,51.59108312284323,4.797765552419584
20200100536,2020,Vehicle Damage,2,WVK0218198069,51.5821371484887,4.730697852624658
20200101308,2020,Vehicle Damage,2,JTE0223196128,51.57181995772116,4.761042785052646
20200101312,2020,Vehicle Damage,2,WVK0220198130,51.578425980815574,4.742546647960791
20200101317,2020,Wounded,2,JTE0228204126,51.607553561259685,4.796593788828254
20200101318,2020,Wounded,3,HTT02181970170628,51.56827615166881,4.730209911220711
20200101319,2020,Vehicle Damage,2,WVK0226201109,51.59382008157185,4.784720002462476
20200037988,2020,Wounded,2,JTE0228195035,51.56704292881522,4.79710534268104
20200037997,2020,Wounded,5,WVK0220198096,51.57820247171893,4.74290837205181
20200038001,2020,Wounded,2,JTE0219200032,51.58725456907194,4.737198624544049
20200038002,2020,Wounded,2,HTT02171900160170,51.54440293549868,4.7228843801372715
20200038009,2020,Wounded,3,JTE0226204098,51.605515920968074,4.784237826268573
20200048982,2020,Wounded,2,JTE0219202004,51.59998253702227,4.732218538308134
20200059283,2020,Vehicle Damage,2,JTE0224199065,51.58475978490224,4.76917688321292
20200059301,2020,Vehicle Damage,2,JTE0229199015,51.58709987383534,4.8059811589513926
20200059305,2020,Vehicle Damage,2,JTE0228204150,51.607239084021124,4.801491644746766
20200062406,2020,Vehicle Damage,1,WVK0223203008,51.60199857935335,4.7653771685802955
20200071967,2020,Vehicle Damage,2,JTE0226202130,51.596611156551035,4.785116929464939
20200081015,2020,Vehicle Damage,2,WVK0600391034,51.585506555769335,4.774415666216908
20200081025,2020,Vehicle Damage,2,HTT02141970270727,51.57504222291575,4.707586645900501
20200092533,2020,Vehicle Damage,1,WVK0229198030,51.582376688364775,4.812502303330715
20200096290,2020,Vehicle Damage,3,JTE0227200120,51.590972563050435,4.795002532613401
20200096294,2020,Vehicle Damage,2,JTE0219199046,51.586704456086885,4.731386881546377
20200096298,2020,Vehicle Damage,2,WVK0226199053,51.58712693825395,4.787004569712028
20200101328,2020,Vehicle Damage,2,JTE0226204090,51.60887182486576,4.783998622163123
20200038021,2020,Wounded,2,WVK0217203096,51.60249331788397,4.7253462739116046
20200038048,2020,Vehicle Damage,4,HTT02181950060630,51.56664382231294,4.730934927116575
20200038051,2020,Vehicle Damage,2,WVK0220202034,51.60033330798777,4.740291594652475
20200038053,2020,Vehicle Damage,1,WVK0221202022,51.59975879831527,4.74826274920087
20200038054,2020,Vehicle Damage,2,HTT06001215500677,51.52601636341955,4.744323172599348
20200044226,2020,Vehicle Damage,2,JTE0220202113,51.600309610977845,4.740102632451291
20200049882,2020,Vehicle Damage,1,WVK0221207057,51.62169449703657,4.7503005287016
20200052373,2020,Vehicle Damage,2,WVK0224200012,51.588845709447504,4.767884053191999
20200052375,2020,Vehicle Damage,2,JTE0225195030,51.56827697945245,4.776727708342131
20200079465,2020,Vehicle Damage,1,JTE0220198111,51.582403500380344,4.742903782717774
20200079468,2020,Vehicle Damage,2,JTE0223199204,51.5866788421974,4.765557964621096
20200083056,2020,Vehicle Damage,2,WVK0600122382,51.59304598814709,4.742421394216739
20200095858,2020,Vehicle Damage,2,WVK0223199154,51.58430651153972,4.760123939874878
20200095870,2020,Vehicle Damage,1,JTE0231195105,51.56700772823467,4.823360166735649
20200095872,2020,Vehicle Damage,2,JTE0228204131,51.607676290053085,4.796796043504188
20200095876,2020,Vehicle Damage,2,HTT02181950060630,51.56664382231294,4.730934927116575
20200096653,2020,Wounded,1,JTE0217203208,51.60246112548678,4.720774969000772
20200097830,2020,Vehicle Damage,2,HTT02142110100582,51.608706507345744,4.717911006076635
20200097835,2020,Vehicle Damage,2,JTE0228199116,51.58615010953505,4.796623966731152
20200097842,2020,Wounded,2,JTE0224201139,51.59324162934821,4.771777181939925
20200098833,2020,Wounded,2,WVK0220195100,51.566185245038916,4.740443179459128
20200099390,2020,Vehicle Damage,1,WVK0221207057,51.62169449703657,4.7503005287016
20200099971,2020,Wounded,2,JTE0224195044,51.56877974213975,4.769354253632862
20200038061,2020,Vehicle Damage,1,HTT02201860110627,51.52561161826348,4.745984475778718
20200044439,2020,Vehicle Damage,1,WVK0215197006,51.57843512855597,4.70854599467979
20200047423,2020,Vehicle Damage,1,JTE0220202116,51.60027152382308,4.740238853939817
20200048242,2020,Wounded,2,JTE0228195154,51.568910189674256,4.799958324237968
20200048254,2020,Vehicle Damage,4,HTT02211860100613,51.526887642458526,4.765499594769862
20200049889,2020,Vehicle Damage,3,WVK0600121463,51.59394181181132,4.798410996802982
20200049908,2020,Vehicle Damage,1,WVK0220180061,51.49966686879899,4.744985147251874
20200050797,2020,Vehicle Damage,2,HTT06001230250564,51.54916261713344,4.826145807485687
20200051584,2020,Vehicle Damage,2,JTE0219200029,51.58853677296406,4.73496123808262
20200054860,2020,Vehicle Damage,2,JTE0223199189,51.58564738767784,4.763193689211807
20200054861,2020,Vehicle Damage,2,JTE0226191009,51.549819212576715,4.784530175864824
20200054862,2020,Vehicle Damage,2,JTE0230204054,51.60732637481157,4.811716113876279
20200056183,2020,Vehicle Damage,2,WVK0222200056,51.589045523121854,4.755396385766731
20200056193,2020,Vehicle Damage,2,WVK0222203037,51.60174366618667,4.763804885694038
20200058638,2020,Vehicle Damage,2,JTE0217205055,51.61111266960431,4.719006718320422
20200058648,2020,Vehicle Damage,1,WVK0220189001,51.54109332357363,4.743802317350535
20200063357,2020,Vehicle Damage,1,WVK0224206038,51.615196348029144,4.773792199685542
20200071358,2020,Wounded,2,WVK0232193037,51.55786407694164,4.832307587293027
20200071408,2020,Vehicle Damage,3,WVK0600121463,51.59394181181132,4.798410996802982
20200071485,2020,Vehicle Damage,2,WVK0224204009,51.60467075824414,4.772636803200706
20200077911,2020,Vehicle Damage,1,WVK0228199074,51.58552991146614,4.79960608980351
20200080401,2020,Vehicle Damage,2,JTE0227198035,51.57940974569661,4.788821710229361
20200083058,2020,Vehicle Damage,2,JTE0220202116,51.60027152382308,4.740238853939817
20200083062,2020,Vehicle Damage,2,WVK0225203030,51.60422758624627,4.780175920869046
20200083068,2020,Vehicle Damage,1,WVK0225199212,51.58603566317932,4.7753598591587405
20200091794,2020,Vehicle Damage,2,WVK0224196156,51.57196167489493,4.768402450505028
20200091810,2020,Vehicle Damage,2,WVK0220202020,51.595564288913046,4.743180598165134
20200091829,2020,Vehicle Damage,2,WVK0220202020,51.595564288913046,4.743180598165134
20200096705,2020,Vehicle Damage,2,HTT02142110100583,51.607917031966515,4.718435116472647
20200096739,2020,Vehicle Damage,1,WVK0228192014,51.552830980030855,4.797920400820173
20200097059,2020,Vehicle Damage,1,HTT02211860100620,51.526143342152665,4.755505335012484
20200097066,2020,Wounded,3,HTT06001215570624,51.52641571304181,4.749745628380721
20200097072,2020,Vehicle Damage,2,WVK0600389338,51.59985016692825,4.73972112105511
20200099979,2020,Vehicle Damage,2,WVK0226204112,51.60865707542454,4.786863045990241
20200099986,2020,Wounded,2,JTE0220200037,51.590475977269215,4.740484090706558
20200044527,2020,Wounded,1,HTT06001200630564,51.623566850919744,4.707906459009327
20200046621,2020,Vehicle Damage,2,HTT02211860100618,51.52621270886261,4.758384832934676
20200046630,2020,Vehicle Damage,2,WVK0225199193,51.58662593327306,4.778951548371488
20200046632,2020,Vehicle Damage,2,JTE0228197145,51.57422668067885,4.802688379169668
20200049165,2020,Vehicle Damage,1,JTE0228200139,51.590926794901804,4.797734420996148
20200049172,2020,Vehicle Damage,2,WVK0217203056,51.602654236779685,4.725028789201543
20200049173,2020,Vehicle Damage,2,WVK0232200039,51.59105860073659,4.8282791824578135
20200058656,2020,Vehicle Damage,1,JTE0219206005,51.61546981873461,4.731510123848155
20200071516,2020,Vehicle Damage,1,JTE0220204057,51.607028240968134,4.740358931759798
20200071527,2020,Vehicle Damage,2,JTE0228195060,51.56599590617317,4.800069423343988
20200071528,2020,Vehicle Damage,2,JTE0219206131,51.61837921261604,4.731074816366796
20200071529,2020,Vehicle Damage,2,JTE0217203209,51.60261743182663,4.720697598173245
20200071531,2020,Vehicle Damage,2,WVK0224201073,51.596209987192005,4.777361127069669
20200071537,2020,Vehicle Damage,2,JTE0221199126,51.58329769738348,4.751703405262969
20200071541,2020,Vehicle Damage,1,WVK0228195057,51.56693387581484,4.799537614272828
20200071546,2020,Vehicle Damage,2,WVK0219177028,51.4885822462673,4.737329726930796
20200078810,2020,Vehicle Damage,2,WVK0224199106,51.58519962130698,4.767447058475472
20200078825,2020,Vehicle Damage,2,JTE0226201076,51.59346227358786,4.787923610914152
20200078829,2020,Vehicle Damage,2,HTT06001216910573,51.54467184723962,4.815324748735296
20200078830,2020,Vehicle Damage,2,HTT02281880150580,51.54091868713841,4.8072978422381825
20200080428,2020,Vehicle Damage,2,HTT02172020860598,51.59480928014661,4.723708513413695
20200101695,2020,Vehicle Damage,1,HTT02331920050558,51.551877539245794,4.833655608941187
20200101701,2020,Wounded,3,HTT02181970170629,51.56740910339599,4.730593527392559
20200101724,2020,Vehicle Damage,1,HTT06001219420587,51.53721338653476,4.798999980760757
20200101726,2020,Vehicle Damage,2,WVK0228198033,51.57968656407901,4.805490653067535
20200108454,2020,Vehicle Damage,4,JTE0226204179,51.609660177339336,4.784143534759433
